,pubmed_id,value,class,id_ontology
2431,8528199,Wiskott-Aldrich syndrome,SpecificDisease,D014923
2432,8528199,WAS,SpecificDisease,D014923
2433,8528199,congenital thrombocytopenia,SpecificDisease,OMIM:313900
2434,8528199,X-linked thrombocytopenia,SpecificDisease,OMIM:313900
2435,8528199,WAS,SpecificDisease,D014923
2436,8528199,WAS,Modifier,D014923
2438,1307253|t|Detection of a nonsense mutation in the dystrophin gene by multiple SSCP.,,,
2439,1307253|a|A combination of multiplex PCR with the single strand conformation polymorphism (SSCP) technique was employed to screen for point mutations in the human dystrophin gene. Co-amplification of 11 exons from genomic DNA of Duchenne and Becker muscular dystrophy (DMD/BMD) patients with no deletion or duplication was performed and the samples subjected to multiple SSCP analysis. We report the case of a nonsense mutation in a Duchenne patient identified by this approach. The mutation introduces a termination codon within exon 8 of the dystrophin gene. It is predicted to cause a very premature translational termination accounting for the severe phenotype observed. The patient inherited this mutation from his mother. In addition the analysis revealed 5 polymorphisms useful for internal control.. ,,,
2440,1307253,Duchenne and Becker muscular dystrophy,Modifier,D020388|C537666
2441,1307253,DMD,Modifier,D020388
2442,1307253,BMD,Modifier,C537666
2443,1307253,Duchenne,Modifier,D020388
2445,8346255|t|Molecular mechanisms of oncogenic mutations in tumors from patients with bilateral and unilateral retinoblastoma.,,,
2446,"8346255|a|The RB1 gene from 12 human retinoblastoma tumors has been analyzed exon-by-exon with the single-strand conformation polymorphism technique. Mutations were found in all tumors, and one-third of the tumors had independent mutations in both alleles neither of which were found in the germ line, confirming their true sporadic nature. In the remaining two-thirds of the tumors only one mutation was found, consistent with the loss-of-heterozygosity theory of tumorigenesis. Point mutations, the majority of which were C-- > T transitions, were the most common abnormality and usually resulted in the conversion of an arginine codon to a stop codon. Small deletions were the second most common abnormality and most often created a downstream stop codon as the result of a reading frameshift. Deletions and point mutations also affected splice junctions. Direct repeats were present at the breakpoint junctions in the majority of deletions, supporting a slipped-mispairing mechanism. Point mutations generally produced DNA sequences which resulted in perfect homology with endogenous sequences which lay within 14 bp.. ",,,
2447,8346255,tumors,DiseaseClass,D009369
2448,8346255,bilateral and unilateral retinoblastoma,CompositeMention,D012175
2449,8346255,retinoblastoma tumors,SpecificDisease,D012175
2450,8346255,tumors,DiseaseClass,D009369
2451,8346255,tumors,DiseaseClass,D009369
2452,8346255,tumors,DiseaseClass,D009369
2454,"7951315|t|PAX6 gene dosage effect in a family with congenital cataracts, aniridia, anophthalmia and central nervous system defects.",,,
2455,"7951315|a|The human eye malformation aniridia results from haploinsufficiency of PAX6, a paired box DNA-binding protein. To study this dosage effect, we characterized two PAX6 mutations in a family segregating aniridia and a milder syndrome consisting of congenital cataracts and late onset corneal dystrophy. The nonsense mutations, at codons 103 and 353, truncate PAX6 within the N-terminal paired and C-terminal PST domains, respectively. The wild-type PST domain activates transcription autonomously and the mutant form has partial activity. A compound heterozygote had severe craniofacial and central nervous system defects and no eyes. The pattern of malformations is similar to that in homozygous Sey mice and suggests a critical role for PAX6 in controlling the migration and differentiation of specific neuronal progenitor cells in the brain.. ",,,
2456,7951315,congenital cataracts,SpecificDisease,D002386
2457,7951315,aniridia,SpecificDisease,D015783
2458,7951315,anophthalmia,SpecificDisease,D000853
2459,7951315,central nervous system defects,DiseaseClass,D009421
2460,7951315,aniridia,SpecificDisease,D015783
2461,7951315,haploinsufficiency of PAX6,SpecificDisease,OMIM:106210
2462,7951315,aniridia,SpecificDisease,D015783
2463,7951315,congenital cataracts,SpecificDisease,D002386
2464,7951315,corneal dystrophy,SpecificDisease,D003317
2465,7951315,craniofacial and central nervous system defects,CompositeMention,D019465|D009421
2466,7951315,no eyes,DiseaseClass,D000853
2468,409732|t|Hereditary C7 deficiency. Diagnosis and HLA studies in a French-Canadian family.,,,
2469,"409732|a|The serum of a 44-yr-old woman of French-Canadian descent having a B-27 positive ankylosing spondylitis was deficient in the seventh component of complement (C7) as determined by hemolytic and immunochemical methods. No inhibitor against C7 was detected, and the levels of all other complement components were normal. No deficiency in the opsonic activity of the serum was found, and the results of basic coagulation studies of the plasma were normal. On investigation of the patients family, two sisters were found to have the same deficiency but were otherwise in good health. The seven other siblings were heterozygous for C7 deficiency, while the paternal aunt had a normal C7 level. In the third generation, six children of the three homozygous sisters and five children of heterozygotes were available for testing. Studies of the HLA antigens in all the 22 subjects and in three spouses indicated no close linkage between the CM deficienty and the HLA system. In addition, the simultaneous occurrence of two hereditary complement deficiencies (C2 and C7) was discovered in one family of this remarkable kindred.. ",,,
2470,409732,Hereditary C7 deficiency,SpecificDisease,OMIM:610102
2471,409732,ankylosing spondylitis,SpecificDisease,D013167
2472,409732,deficient in the seventh component of complement,SpecificDisease,OMIM:610102
2473,409732,C7 deficiency,SpecificDisease,OMIM:610102
2474,409732,CM deficienty,SpecificDisease,OMIM:610102
2475,409732,complement deficiencies (C2 and C7),CompositeMention,OMIM:610102|OMIM:217000
2477,10598815|t|Alstrom syndrome: further evidence for linkage to human chromosome 2p13.,,,
2478,"10598815|a|Alstrom syndrome is a rare autosomal recessive disorder characterized by retinal degeneration, sensorineural hearing loss, early-onset obesity, and non-insulin-dependent diabetes mellitus. The gene for Alstrom syndrome (ALMS1) has been previously localized to human chromosome 2p13 by homozygosity mapping in two distinct isolated populations - French Acadian and North African. Pair-wise analyses resulted in maximum lod (logarithm of the odds ratio) scores of 3. 84 and 2. 9, respectively. To confirm these findings, a large linkage study was performed in twelve additional families segregating for Alstrom syndrome. A maximum two-point lod score of 7. 13 (theta = 0. 00) for marker D2S2110 and a maximum cumulative multipoint lod score of 9. 16 for marker D2S2110 were observed, further supporting linkage to chromosome 2p13. No evidence of genetic heterogeneity was observed in these families. Meiotic recombination events have localized the critical region containing ALMS1 to a 6. 1-cM interval flanked by markers D2S327 and D2S286. A fine resolution radiation hybrid map of 31 genes and markers has been constructed.",,,
2479,10598815,Alstrom syndrome,SpecificDisease,D056769
2480,10598815,Alstrom syndrome,SpecificDisease,D056769
2481,10598815,autosomal recessive disorder,DiseaseClass,D030342
2482,10598815,retinal degeneration,SpecificDisease,D012162
2483,10598815,sensorineural hearing loss,SpecificDisease,D006319
2484,10598815,obesity,SpecificDisease,D009765
2485,10598815,non-insulin-dependent diabetes mellitus,SpecificDisease,D003924
2486,10598815,Alstrom syndrome,SpecificDisease,D056769
2487,10598815,Alstrom syndrome,SpecificDisease,D056769
2489,2575071|t|Haplotype and multipoint linkage analysis in Finnish choroideremia families.,,,
2490,"2575071|a|Multipoint linkage analysis of choroideremia (TCD) and seven X chromosomal restriction fragment length polymorphisms (RFLPs) was carried out in 18 Finnish TCD families. The data place TCD distal to PGK and DXS72, very close to DXYS1 and DXYS5 (Zmax = 24 at theta = 0) and proximal to DXYS4 and DXYS12. This agrees with the data obtained from other linkage studies and from physical mapping. All the TCD males and carrier females studied have the same DXYS1 allele in coupling with TCD. In Northeastern Finland, 66/69 chromosomes carrying TCD had the same haplotype at loci DXS72, DXYS1, DXYS4, and DXYS12. The same haplotype is seen in only 15/99 chromosomes not carrying TCD. Moreover, in 71/104 non-TCD chromosomes, the haplotype at six marker loci is different from those seen in any of the 76 TCD chromosomes. This supports the previously described hypothesis that the large Northern Finnish choroideremia pedigrees, comprising a total of over 80 living patients representing more than a fifth of all TCD patients described worldwide, carry the same mutation. These linkage and haplotype data provide improved opportunities for prenatal diagnosis based on RFLP studies.. ",,,
2491,2575071,choroideremia,Modifier,D015794
2492,2575071,choroideremia,SpecificDisease,D015794
2493,2575071,TCD,SpecificDisease,D015794
2494,2575071,TCD,Modifier,D015794
2495,2575071,TCD,SpecificDisease,D015794
2496,2575071,TCD,Modifier,D015794
2497,2575071,TCD,SpecificDisease,D015794
2498,2575071,TCD,SpecificDisease,D015794
2499,2575071,TCD,SpecificDisease,D015794
2500,2575071,TCD,Modifier,D015794
2501,2575071,choroideremia,Modifier,D015794
2502,2575071,TCD,Modifier,D015794
2504,2253938|t|Genetic heterogeneity at the glucose-6-phosphate dehydrogenase locus in southern Italy: a study on a population from the Matera district.,,,
2505,"2253938|a|Glucose-6-phosphate dehydrogenase (G6PD) has been analyzed by gel electrophoresis and by quantitative assay in an unselected sample of 1524 schoolboys from the province of Matera (Lucania) in southern Italy. We have identified 43 subjects with a G6PD variant. Of these, 31 had severe G6PD deficiency, nine had mild to moderate deficiency, and three had a non-deficient electrophoretic variant. The overall rate of G6PD deficiency was 2. 6%. The frequency of G6PD deficiency, ranging from 7. 2% on the Ionian Coast to zero on the eastern side of the Lucanian Apennines, appears to be inversely related to the distance of each town examined from the Ionian Coast, suggesting that this geographic distribution may reflect, at least in part, gene flow from Greek settlers. Biochemical characterization has shown that most of the G6PD deficiency in this population is accounted for by G6PD Mediterranean. In addition, we have found several examples of two other known polymorphic variants (G6PD Cagliari and G6PD A-); three new polymorphic variants, G6PD Metaponto (class III), G6PD Montalbano (class III), and G6PD Pisticci (class IV); and two sporadic variants, G6PD Tursi (class III) and G6PD Ferrandina (class II). These data provide further evidence for the marked genetic heterogeneity of G6PD deficiency within a relatively narrow geographic area and they prove the presence in the Italian peninsula of a gene (GdA-) regarded as characteristically African.",,,
2506,2253938,G6PD deficiency,SpecificDisease,D005955
2507,2253938,G6PD deficiency,SpecificDisease,D005955
2508,2253938,G6PD deficiency,SpecificDisease,D005955
2509,2253938,G6PD deficiency,SpecificDisease,D005955
2510,2253938,G6PD deficiency,SpecificDisease,D005955
2512,10411929|t|Defective CTLA-4 cycling pathway in Chediak-Higashi syndrome: a possible mechanism for deregulation of T lymphocyte activation.,,,
2513,"10411929|a|Cytotoxic T lymphocyte-associated antigen 4 (CTLA-4, also known as CD152) has been shown to play a major role in the regulation of T cell activation. Its membrane expression is highly regulated by endocytosis and trafficking through the secretory lysosome pathway. Chediak-Higashi syndrome (CHS) is an inherited disorder caused by mutations in the lysosomal trafficking regulator gene, LYST. It results in defective membrane targeting of the proteins present in secretory lysosomes, and it is associated with a variety of features, including a lymphoproliferative syndrome with hemophagocytosis. The murine equivalent of CHS, beige mice, present similar characteristics but do not develop the lymphoproliferative syndrome. We show herein that CTLA-4 is present in enlarged, abnormal vesicles in CHS T cells and is not properly expressed at the cell surface after T cell activation, whereas its surface expression is not impaired. It is therefore proposed that the defective surface expression of CTLA-4 by CHS T cells is involved in the generation of lymphoproliferative disease. This observation may provide insight into the role of CTLA-4 in humans.. ",,,
2514,10411929,Chediak-Higashi syndrome,SpecificDisease,D002609
2515,10411929,Chediak-Higashi syndrome,SpecificDisease,D002609
2516,10411929,CHS,SpecificDisease,D002609
2517,10411929,inherited disorder,DiseaseClass,D030342
2518,10411929,lymphoproliferative syndrome,SpecificDisease,D008232
2519,10411929,hemophagocytosis,DiseaseClass,D051359
2520,10411929,CHS,SpecificDisease,D002609
2521,10411929,lymphoproliferative syndrome,SpecificDisease,D008232
2522,10411929,CHS,Modifier,D002609
2523,10411929,CHS,Modifier,D002609
2524,10411929,lymphoproliferative disease,SpecificDisease,D008232
2526,10398436|t|Beta-catenin accumulation and mutation of the CTNNB1 gene in hepatoblastoma.,,,
2527,"10398436|a|Hepatoblastoma is a rare malignant tumor of the liver that occurs in children at an average age of 2 to 3 years. Epidemiologic studies have shown an increased frequency of this tumor type in families affected by adenomatous polyposis coli. In addition to the epidemiologic data, molecular genetic studies suggest that inactivation of the APC tumor suppressor may be involved in hepatoblastoma tumorigenesis. A major function of APC is the downregulation of beta-catenin, a transcription-activating protein with oncogenic potential. In an ongoing immunohistochemical study of beta-catenin expression in sporadic cases of tumor types that are associated with adenomatous polyposis coli, we observed increased beta-catenin levels in the cytoplasm and in the nuclei of three investigated hepatoblastomas. Sequencing of exon 3 of the beta-catenin gene (CTNNB1) revealed an activating mutation in one of the tumor samples. Our data indicate for the first time that beta-catenin accumulation may play a role in the development of hepatoblastoma and that activating mutations of the beta-catenin gene may substitute biallelic APC inactivation in this tumor type. Genes Chromosomes Cancer 25  399-402, 1999.. ",,,
2528,10398436,hepatoblastoma,SpecificDisease,D018197
2529,10398436,Hepatoblastoma,SpecificDisease,D018197
2530,10398436,malignant tumor of the liver,DiseaseClass,D008113+D018198
2531,10398436,tumor,Modifier,D009369
2532,10398436,adenomatous polyposis coli,SpecificDisease,D011125
2533,10398436,APC tumor,Modifier,D011125
2534,10398436,hepatoblastoma,Modifier,D018197
2535,10398436,tumor,Modifier,D009369
2536,10398436,adenomatous polyposis coli,SpecificDisease,D011125
2537,10398436,hepatoblastomas,SpecificDisease,D018197
2538,10398436,tumor,Modifier,D009369
2539,10398436,hepatoblastoma,SpecificDisease,D018197
2540,10398436,tumor,Modifier,D009369
2542,"1833974|t|Sequence of DNA flanking the exons of the HEXA gene, and identification of mutations in Tay-Sachs disease.",,,
2543,"1833974|a|The rapid identification of mutations causing Tay-Sachs disease requires the capacity to readily screen the regions of the HEXA gene most likely to be affected by mutation. We have sequenced the portions of the introns flanking each of the 14 HEXA exons in order to specify oligonucleotide primers for the PCR-dependent amplification of each exon and splice-junction sequence. The amplified products were analyzed, by electrophoresis in nondenaturing polyacrylamide gels, for the presence of either heteroduplexes, derived from the annealing of normal and mutant DNA strands, or single-strand conformational polymorphisms (SSCP), derived from the renaturation of single-stranded DNA. Five novel mutations from Tay-Sachs disease patients were detected  a 5-bp deletion of TCTCC in IVS-9; a 2-bp deletion of TG in exon 5; G78 to A, giving a stop codon in exon 1; G533 to T in exon 5, producing the third amino acid substitution detected at this site; and G to C at position 1 of IVS-2, expected to produce abnormal splicing. In addition, two mutations, (G1496 to A in exon 13 and a 4-bp insertion in exon 11) that have previously been reported were identified.. ",,,
2544,1833974,Tay-Sachs disease,SpecificDisease,D013661
2545,1833974,Tay-Sachs disease,SpecificDisease,D013661
2546,1833974,Tay-Sachs disease,Modifier,D013661
2548,10742101|t|In vivo modulation of Hmgic reduces obesity.,,,
2549,"10742101|a|The HMGI family of proteins consists of three members, HMGIC, HMGI and HMGI (Y), that function as architectural factors and are essential components of the enhancesome. HMGIC is predominantly expressed in proliferating, undifferentiated mesenchymal cells and is not detected in adult tissues. It is disrupted and misexpressed in a number of mesenchymal tumour cell types, including fat-cell tumours (lipomas). In addition Hmgic-/- mice have a deficiency in fat tissue. To study its role in adipogenesis and obesity, we examined Hmgic expression in the adipose tissue of adult, obese mice. Mice with a partial or complete deficiency of Hmgic resisted diet-induced obesity. Disruption of Hmgic caused a reduction in the obesity induced by leptin deficiency (Lepob/Lepob) in a gene-dose-dependent manner. Our studies implicate a role for HMGIC in fat-cell proliferation, indicating that it may be an adipose-specific target for the treatment of obesity.. ",,,
2550,10742101,obesity,SpecificDisease,D009765
2551,10742101,mesenchymal tumour,Modifier,D008637
2552,10742101,fat-cell tumours,DiseaseClass,D018205
2553,10742101,lipomas,DiseaseClass,D008067
2554,10742101,obesity,SpecificDisease,D009765
2555,10742101,obese,Modifier,D009765
2556,10742101,partial or complete deficiency of Hmgic,CompositeMention,OMIM:600698
2557,10742101,obesity,SpecificDisease,D009765
2558,10742101,obesity,SpecificDisease,D009765
2559,10742101,leptin deficiency,SpecificDisease,OMIM:164160
2560,10742101,obesity,SpecificDisease,D009765
2562,10210128|t|Prenatal diagnosis by FISH in a family with Pelizaeus-Merzbacher disease caused by duplication of PLP gene.,,,
2563,"10210128|a|A diagnosis of Pelizaeus-Merzbacher disease (MIM 312080) was made in a young boy. No mutation in the coding region of the proteolipid protein (PLP) gene had been found. The boys maternal aunt came for prenatal diagnosis when 16 + weeks pregnant and carrying a male fetus. Samples were tested for duplication of the PLP gene, by interphase FISH, in lymphocyte preparations from the proband, his aunt and an amniotic fluid cell preparation from the fetus. The proband was found to carry the duplication, thus confirming the diagnosis of Pelizaeus Merzbacher disease, but neither the aunt nor the fetus carried a duplication.. ",,,
2564,10210128,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
2565,10210128,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
2566,10210128,Pelizaeus Merzbacher disease,SpecificDisease,OMIM:312080
2568,1056013|t|Somatic rearrangement of chromosome 14 in human lymphocytes.,,,
2569,"1056013|a|Ataxia-telangiectasia is a rare genetic disorder associated with immune deficiency, chromosome instability, and a predisposition to lymphoid malignancy. We have detected chromosomally anomalous clones of lymphocytes in eight patients with this disorder. Chromosome banding disclosed that the clones are consistently marked by structural rearrangement of the long arm (q) of chromosome 14. A translocation involving 14q was found in clones obtained from seven of the eight patients whereas a ring 14 chromosome was found in a clone obtained from the other. These findings as well as data obtained by others for patients with ataxia-telangiectasia suggest that structural rearrangement of 14q is the initial chromosomal change in lymphocyte clones of patients with this disorder. Chromosomes of lymphocytes from one of the patients were studied before and after the onset of chronic lymphocytic leukemia. Before leukemia was diagnosed, the patient had a lymphocyte clone with a 14q translocation. This clone appears to have given rise to the leukemic cells. We hypothesize that structural rearrangement of 14q is directly related to abnormal growth of lymphocytes and that it may be a step toward the development of lymphoid malignancies. Increasing evidence, provided by others, for the nonrandom involvement of 14q in African-type Burkitts lymphoma and other lymphoid neoplasms further strengthens this hypothesis.. ",,,
2570,1056013,Ataxia-telangiectasia,SpecificDisease,D001260
2571,1056013,genetic disorder,DiseaseClass,D030342
2572,1056013,immune deficiency,DiseaseClass,D007153
2573,1056013,chromosome instability,DiseaseClass,D043171
2574,1056013,lymphoid malignancy,SpecificDisease,D008223
2575,1056013,ataxia-telangiectasia,SpecificDisease,D001260
2576,1056013,chronic lymphocytic leukemia,SpecificDisease,D015451
2577,1056013,leukemia,DiseaseClass,D007938
2578,1056013,leukemic,Modifier,D007938
2579,1056013,lymphoid malignancies,SpecificDisease,D008223
2580,1056013,Burkitts lymphoma,SpecificDisease,D002051
2581,1056013,lymphoid neoplasms,DiseaseClass,D008223
2583,1301200|t|Two missense mutations causing mild hyperphenylalaninemia associated with DNA haplotype 12.,,,
2584,"1301200|a|The genetic defects responsible for most phenylketonuria (PKU) and hyperphenylalaninemia (HPA) cases are located in the phenylalanine hydroxylase (PAH) gene. Approximately 50-60 mutations have been reported in Caucasians and are reflected in a wide range of clinical severities. Most mutations are linked to specific haplotypes, as defined by eight polymorphic restriction sites in the PAH gene. We hypothesized that there is at least one mild mutation linked to haplotype 12 in the Swedish PKU/HPA population, since 7 of 8 patients carrying haplotype 12 had mild HPA. Sequence analysis revealed a C-to-G transversion at the second base of codon 322, resulting in a substitution of glycine for alanine, in four mutant haplotype 12 genes, and a G-to-A transition at the second base of codon 408, resulting in a substitution of glutamine for arginine, in another three mutant haplotype 12 genes. These mutations segregated with mutant haplotype 12 alleles in nuclear families but were not present on normal or other mutant alleles. Both mutations were tested in a eukaryotic expression system in which enzyme activities of different mutant PAH enzymes reflect the relative severities of the mutations, although these in vitro activities cannot be translated directly into in vivo hepatic activities. The A322G mutant PAH had about 75% and the R408Q mutant PAH about 55% of the wild-type PAH enzyme activity. These in vitro activities are the highest reported for mutant PAH enzymes produced in the same expression system. (ABSTRACT TRUNCATED AT 250 WORDS). ",,,
2585,1301200,hyperphenylalaninemia,DiseaseClass,D010661
2586,1301200,genetic defects,DiseaseClass,D030342
2587,1301200,phenylketonuria,SpecificDisease,D010661
2588,1301200,PKU,SpecificDisease,D010661
2589,1301200,hyperphenylalaninemia,DiseaseClass,D010661
2590,1301200,HPA,DiseaseClass,D010661
2591,1301200,PKU,Modifier,D010661
2592,1301200,HPA,Modifier,D010661
2593,1301200,HPA,DiseaseClass,D010661
2595,7959759|t|Genomic organization of the adrenoleukodystrophy gene.,,,
2596,"7959759|a|Adrenoleukodystrophy (ALD), the most frequent peroxisomal disorder, is a severe neurodegenerative disease associated with an impairment of very long chain fatty acids beta-oxidation. We have recently identified by positional cloning the gene responsible for ALD, located in Xq28. It encodes a new member of the "" ABC "" superfamily of membrane-associated transporters that shows, in particular, significant homology to the 70-kDa peroxisomal membrane protein (PMP70). We report here a detailed characterization of the ALD gene structure. It extends over 21 kb and consists of 10 exons. To facilitate the detection of mutations in ALD patients, we have determined the intronic sequences flanking the exons as well as the sequence of the 3 untranslated region and of the immediate 5 promoter region. Sequences present in distal exons cross-hybridize strongly to additional sequences in the human genome. The ALD gene has been positioned on a pulsed-field map between DXS15 and the L1CAM gene, about 650 kb upstream from the color pigment genes. The frequent occurrence of color vision anomalies observed in patients with adrenomyeloneuropathy (the adult onset form of ALD) thus does not represent a contiguous gene syndrome but a secondary manifestation of ALD.. ",,,
2597,7959759,adrenoleukodystrophy,Modifier,D000326
2598,7959759,Adrenoleukodystrophy,SpecificDisease,D000326
2599,7959759,ALD,SpecificDisease,D000326
2600,7959759,peroxisomal disorder,DiseaseClass,D018901
2601,7959759,neurodegenerative disease,DiseaseClass,D019636
2602,7959759,impairment of very long chain fatty acids beta-oxidation,DiseaseClass,OMIM:300100
2603,7959759,ALD,SpecificDisease,D000326
2604,7959759,ALD,Modifier,D000326
2605,7959759,ALD,Modifier,D000326
2606,7959759,ALD,Modifier,D000326
2607,7959759,adrenomyeloneuropathy,SpecificDisease,D000326
2608,7959759,ALD,SpecificDisease,D000326
2609,7959759,contiguous gene syndrome,DiseaseClass,D025063
2610,7959759,ALD,SpecificDisease,D000326
2612,10220405|t|BRCA1 interacts with components of the histone deacetylase complex.,,,
2613,"10220405|a|Germ-line mutations in the BRCA1 tumor-suppressor gene are associated with an increased susceptibility to breast and ovarian cancer. BRCA1 contains a carboxyl-terminal domain (BRCT) that is shared with several other proteins involved in maintaining genome integrity. In an effort to understand the function of BRCA1, we sought to isolate proteins that interact with the BRCT domain. Purified BRCT polypeptide was used as a probe to screen a human placenta cDNA expression library by Far Western analysis. Here we report that BRCA1 interacts in vivo and in vitro with the Rb-binding proteins, RbAp46 and RbAp48, as well as with Rb. Moreover, the BRCT domain associates with the histone deacetylases HDAC1 and HDAC2. These results demonstrate that BRCA1 interacts with components of the histone deacetylase complex, and therefore may explain the involvement of BRCA1 in multiple processes such as transcription, DNA repair, and recombination.. ",,,
2614,10220405,breast and ovarian cancer,CompositeMention,D061325
2616,1279971|t|Deletion of the KIT and PDGFRA genes in a patient with piebaldism.,,,
2617,"1279971|a|We have previously shown that human piebaldism results from mutations of the KIT gene, which encodes the receptor for the mast/stem cell growth factor and is located in chromosome segment 4q12. Using DNA of a patient with piebaldism, mental retardation, and multiple congenital anomalies associated with a 46, XY, del (4) (q12q21. 1) karyotype, we carried out quantitative Southern blot hybridization analyses of the KIT gene and the adjacent PDGFRA (platelet-derived growth factor receptor alpha subunit) genes. The patient was hemizygous for both the KIT and PDGFRA genes, indicating that both of these genes are included within the deleted region. Therefore, deletion of the KIT and PDGFRA genes may account for the piebald phenotype in this patient. ",,,
2618,1279971,piebaldism,SpecificDisease,D016116
2619,1279971,piebaldism,SpecificDisease,D016116
2620,1279971,piebaldism,SpecificDisease,D016116
2621,1279971,mental retardation,DiseaseClass,D008607
2622,1279971,multiple congenital anomalies,DiseaseClass,D000013
2623,1279971,piebald,Modifier,D016116
2625,"3198117|t|Glucose-6-phosphate dehydrogenase variants and their frequency in Guangdong, China.",,,
2626,"3198117|a|Erythrocyte glucose-6-phosphate dehydrogenase (G6PD) was characterized in blood samples obtained from 97 randomly selected males with enzyme deficiency from various regions of Guangdong Province, China. Nine new variants (Gd Kaiping, Gd Boluo, Gd Huiyang, Gd Gaomin, Gd Qing-Baijiang, Gd Gaozhou, Gd Huazhou, Gd Nanhai, and Gd Guangzhou) were identified. Of the 31 variants found in this province, Gd Kaiping, Gd Taiwan-Hakka, Gd Haad Yai, Gd Haad Yai-like and Gd Huiyang occurred most frequently. The frequency of each variant was calculated. The results demonstrated that the genetic heterogeneity of G6PD deficiency was high in this area.. ",,,
2627,3198117,enzyme deficiency,DiseaseClass,D008661
2628,3198117,G6PD deficiency,SpecificDisease,D005955
2630,10369860|t|A common molecular basis for rearrangement disorders on chromosome 22q11.,,,
2631,"10369860|a|The chromosome 22q11 region is susceptible to rearrangements that are associated with congenital anomaly disorders and malignant tumors. Three congenital anomaly disorders, cat-eye syndrome, der () syndrome and velo-cardio-facial syndrome/DiGeorge syndrome (VCFS/DGS) are associated with tetrasomy, trisomy or monosomy, respectively, for part of chromosome 22q11. VCFS/DGS is the most common syndrome associated with 22q11 rearrangements. In order to determine whether there are particular regions on 22q11 that are prone to rearrangements, the deletion end-points in a large number of VCFS/DGS patients were defined by haplotype analysis. Most VCFS/DGS patients have a similar 3 Mb deletion, some have a nested distal deletion breakpoint resulting in a 1. 5 Mb deletion and a few rare patients have unique deletions or translocations. The high prevalence of the disorder in the population and the fact that most cases occur sporadically suggest that sequences at or near the breakpoints confer susceptibility to chromosome rearrangements. To investigate this hypothesis, we developed hamster-human somatic hybrid cell lines from VCFS/DGS patients with all three classes of deletions and we now show that the breakpoints occur within similar low copy repeats, termed LCR22s. To support this idea further, we identified a family that carries an interstitial duplication of the same 3 Mb region that is deleted in VCFS/DGS patients. We present models to explain how the LCR22s can mediate different homologous recombination events, thereby generating a number of rearrangements that are associated with congenital anomaly disorders. We identified five additional copies of the LCR22 on 22q11 that may mediate other rearrangements leading to disease. ",,,
2632,10369860,rearrangement disorders,DiseaseClass,D002869
2633,10369860,congenital anomaly disorders,DiseaseClass,D000013
2634,10369860,malignant tumors,DiseaseClass,D018198
2635,10369860,congenital anomaly disorders,DiseaseClass,D000013
2636,10369860,cat-eye syndrome,SpecificDisease,C535918|OMIM:115470
2637,10369860,der () syndrome,SpecificDisease,C535733
2638,10369860,velo-cardio-facial syndrome,SpecificDisease,D004062
2639,10369860,DiGeorge syndrome,SpecificDisease,D004062
2640,10369860,VCFS,SpecificDisease,D004062
2641,10369860,DGS,SpecificDisease,D004062
2642,10369860,VCFS,SpecificDisease,D004062
2643,10369860,DGS,SpecificDisease,D004062
2644,10369860,VCFS,Modifier,D004062
2645,10369860,DGS,Modifier,D004062
2646,10369860,VCFS,Modifier,D004062
2647,10369860,DGS,Modifier,D004062
2648,10369860,VCFS,Modifier,D004062
2649,10369860,DGS,Modifier,D004062
2650,10369860,VCFS,Modifier,D004062
2651,10369860,DGS,Modifier,D004062
2652,10369860,congenital anomaly disorders,DiseaseClass,D000013
2654,1424237|t|Typical and partial cat eye syndrome: identification of the marker chromosome by FISH.,,,
2655,"1424237|a|Three children are reported with typical cat eye syndrome (CES) and three more children with partial CES because of absence of coloboma, in which the supernumerary marker chromosome was studied by FISH. Using a genomic library, and also a centromeric and particularly a cosmid probe of 22q11, partial tetrasomy was shown in all cases.. ",,,
2656,1424237,cat eye syndrome,SpecificDisease,C535918|OMIM:115470
2657,1424237,cat eye syndrome,SpecificDisease,C535918|OMIM:115470
2658,1424237,CES,SpecificDisease,C535918|OMIM:115470
2659,1424237,CES,SpecificDisease,C535918|OMIM:115470
2660,1424237,tetrasomy,DiseaseClass,D058670
2662,1313112|t|An intrachromosomal insertion causing 5q22 deletion and familial adenomatous polyposis coli in two generations.,,,
2663,"1313112|a|We report familial adenomatous polyposis coli (FAPC) with epidermoid cysts, osteomata, and areas of congenital hypertrophy of the retinal pigment epithelium (CHRPEs) in a male patient and his maternal aunt, both of whom suffered a mild to moderate degree of mental handicap. Both had an interstitial deletion of the long arm of chromosome 5 (del (5) (q22q23. 2)). Two other normal family members had the underlying direct insertion of chromosome 5 (dir ins (5) (q31. 3q22q23 3q22q23. 2)). Molecular genetic and fluorescent hybridisation studies have shown that loci D5S37 and D5S98 are outside the deletion whereas loci detected by probes EF5. 44 and YN5. 48 are lost. As expected, the molecular analyses indicate loss of one allele at the MCC and APC loci. The APC gene is located within band 5q22. Familial direct insertions should be considered as a cause of recurrent microdeletion syndromes.",,,
2664,1313112,familial adenomatous polyposis coli,SpecificDisease,D011125
2665,1313112,familial adenomatous polyposis coli,SpecificDisease,D011125
2666,1313112,FAPC,SpecificDisease,D011125
2667,1313112,epidermoid cysts,SpecificDisease,D004814
2668,1313112,osteomata,SpecificDisease,D010016
