id,pubmed_id,value,class,id_ontology,adenomatous,ald,apc,breast,cancer,deficiency,disease,disorder,dm,dmd,dystrophy,familial,g6pd,linked,muscular,myotonic,ovarian,pws,recessive,syndrome
1118,10353787,gingival overgrowths,SpecificDisease,D019214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,10353787,AGU,Modifier,D054880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,10353787,oral mucosal lesions,SpecificDisease,D009059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,10353787,AGU,Modifier,D054880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,10353787,mucosal lesions,SpecificDisease,D009059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,10353787,mucosal overgrowth,SpecificDisease,D009059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,10353787,AGU,Modifier,D054880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,7550229,galactosemia,Modifier,D005693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,7550229,GALT deficiency,SpecificDisease,D005693,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,7550229,GALT deficiency,SpecificDisease,D005693,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,7550229,classic galactosemia,Modifier,D005693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,7550229,galactosemia,Modifier,D005693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,7550229,classic galactosemia,Modifier,D005693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,1345170,diastrophic dysplasia,SpecificDisease,C536170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,1345170,diastrophic dysplasia,SpecificDisease,C536170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,1345170,DTD,SpecificDisease,C536170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,1345170,DTD,Modifier,C536170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,10615125,familial expansile osteolysis,SpecificDisease,OMIM:174810,0,0,0,0,0,0,0,0,0,0,0,1.05637,0,0,0,0,0,0,0,0
1136,10615125,Familial expansile osteolysis,SpecificDisease,OMIM:174810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,10615125,FEO,SpecificDisease,OMIM:174810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,10615125,autosomal dominant bone disorder,DiseaseClass,D001847,0,0,0,0,0,0,0,1.06325,0,0,0,0,0,0,0,0,0,0,0,0
1139,10615125,increased bone remodelling,SpecificDisease,D001847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,10615125,osteolytic lesions,SpecificDisease,D030981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,10615125,FEO,SpecificDisease,OMIM:174810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,10615125,FEO,SpecificDisease,OMIM:174810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,10615125,familial Paget disease of bone,SpecificDisease,C538098,0,0,0,0,0,0,1.22065,0,0,0,0,1.05637,0,0,0,0,0,0,0,0
1144,10615125,PDB,SpecificDisease,C538098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,10196381,adrenoleukodystrophy protein deficiency,SpecificDisease,D000326,0,0,0,0,0,1.29816,0,0,0,0,1.12593,0,0,0,0,0,0,0,0,0
1146,10196381,X-ALD,SpecificDisease,D000326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,10196381,Inherited defects,DiseaseClass,D030342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,10196381,adrenoleukodystrophy,Modifier,D000326,0,0,0,0,0,0,0,0,0,0,1.12593,0,0,0,0,0,0,0,0,0
1149,10196381,peroxisomal disorder,DiseaseClass,D018901,0,0,0,0,0,0,0,1.06325,0,0,0,0,0,0,0,0,0,0,0,0
1150,10196381,X-linked adrenoleukodystrophy,SpecificDisease,D000326,0,0,0,0,0,0,0,0,0,0,1.12593,0,0,1.07161,0,0,0,0,0,0
1151,10196381,X-ALD,SpecificDisease,D000326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,10196381,X-ALD,Modifier,D000326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,10196381,X-ALD,SpecificDisease,D000326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,8317477,Huntington disease,Modifier,D006816,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,8317477,HD,Modifier,D006816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,8317477,HD,SpecificDisease,D006816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,8317477,Huntington disease,SpecificDisease,D006816,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,8317477,HD,SpecificDisease,D006816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,8317477,HD,Modifier,D006816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,8317477,HD,SpecificDisease,D006816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,8317477,HD,Modifier,D006816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,10545613,fragile X syndrome,Modifier,D005600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2395
1163,1358807,X-linked amelogenesis imperfecta,SpecificDisease,C538243,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07161,0,0,0,0,0,0
1164,1358807,inherited dental abnormality,DiseaseClass,D014071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,1358807,X-linked amelogenesis imperfecta,SpecificDisease,C538243,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07161,0,0,0,0,0,0
1166,1358807,XAI,SpecificDisease,C538243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,1358807,XAI,SpecificDisease,C538243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,1358807,XAI,SpecificDisease,C538243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,1358807,XAI disease,SpecificDisease,C538243,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,1358807,XAI,SpecificDisease,C538243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,8304342,hemochromatosis,Modifier,D006432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,8304342,hemochromatosis,Modifier,D006432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,8304342,hemochromatosis,Modifier,D006432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,8304342,hemochromatosis,Modifier,D006432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,8304342,hemochromatosis,Modifier,D006432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,8304342,hemochromatosis,Modifier,D006432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,8304342,hemochromatosis,Modifier,D006432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,8304342,HFE defect,SpecificDisease,D006432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,7617034,G6PD deficiency,SpecificDisease,D005955,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,7617034,malaria,SpecificDisease,D008288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,7617034,Glucose-6-phosphate dehydrogenase (G6PD) deficiency,SpecificDisease,D005955,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,7617034,enzymopathy,DiseaseClass,D008661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,7617034,malaria,SpecificDisease,D008288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,7617034,malaria,SpecificDisease,D008288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,7617034,G6PD deficiency,SpecificDisease,D005955,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,7617034,malaria,SpecificDisease,D008288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,7617034,X-linked disorder,DiseaseClass,D040181,0,0,0,0,0,0,0,1.06325,0,0,0,0,0,1.07161,0,0,0,0,0,0
1188,7617034,G6PD deficiency,SpecificDisease,D005955,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,7617034,G6PD A-,SpecificDisease,D005955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,7617034,malaria,SpecificDisease,D008288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,7617034,malaria,SpecificDisease,D008288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,7617034,enzyme deficiency,DiseaseClass,D008661,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,7617034,malaria,Modifier,D008288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,7617034,G6PD deficiency,SpecificDisease,D005955,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,6618488,Prader-Willi syndrome,SpecificDisease,D011218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2395
1196,6618488,chromosome 15 anomaly,SpecificDisease,D002869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,6618488,Prader-Willi syndrome,SpecificDisease,D011218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2395
1198,6618488,PWS,SpecificDisease,D011218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,6618488,PWS,SpecificDisease,D011218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,6618488,PWS,SpecificDisease,D011218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,6618488,PWS,SpecificDisease,D011218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,1301187,phenylketonuria,SpecificDisease,D010661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,1301187,hyperphenylalaninemias,DiseaseClass,D010661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,1301187,phenylketonuria,SpecificDisease,D010661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,1301187,hyperphenylalaninemia,DiseaseClass,D010661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,1483696,Tay-Sachs disease,Modifier,D013661,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,1483696,Tay-Sachs disease,SpecificDisease,D013661,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,1483696,TSD,SpecificDisease,D013661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,1483696,TSD,Modifier,D013661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,1483696,TSD,Modifier,D013661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,1483696,TSD,Modifier,D013661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,10465113,multiple epiphyseal dysplasia,SpecificDisease,D010009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,10465113,club foot,SpecificDisease,D003025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,10465113,double layered patella,DiseaseClass,C535504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,10465113,diastrophic dysplasia,Modifier,C536170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,10465113,recessive disorders,DiseaseClass,D030342,0,0,0,0,0,0,0,1.06325,0,0,0,0,0,0,0,0,0,0,1.05049,0
1217,10465113,achondrogenesis 1B,SpecificDisease,C536016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,10465113,atelosteogenesis 2,SpecificDisease,C535395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,10465113,diastrophic dysplasia,SpecificDisease,C536170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,10465113,multiple epiphyseal dysplasia,SpecificDisease,D010009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,10465113,club foot,SpecificDisease,D003025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,10465113,hip dysplasia,SpecificDisease,D006618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,10465113,multiple epiphyseal dysplasia,SpecificDisease,D010009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,10465113,double layered patella,DiseaseClass,C535504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,10465113,Cleft palate,SpecificDisease,D002972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,10465113,swelling of the ear pinna,DiseaseClass,D004427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,10465113,hitch hiker thumb,DiseaseClass,C536903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,10465113,DTDST disorders,SpecificDisease,D030342,0,0,0,0,0,0,0,1.06325,0,0,0,0,0,0,0,0,0,0,0,0
1229,10465113,recessive disorder,DiseaseClass,D030342,0,0,0,0,0,0,0,1.06325,0,0,0,0,0,0,0,0,0,0,1.05049,0
1230,10465113,Multiple epiphyseal dysplasia,SpecificDisease,D010009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,10465113,EDM1,SpecificDisease,OMIM:132400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,10465113,EDM2,SpecificDisease,OMIM:600204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,10465113,MED,SpecificDisease,D010009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,10465113,EDM4,SpecificDisease,OMIM:226900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,8098180,Myotonic dystrophy,SpecificDisease,D009223,0,0,0,0,0,0,0,0,0,0,1.12593,0,0,0,0,0,0,0,0,0
1236,8098180,Myotonic dystrophy,SpecificDisease,D009223,0,0,0,0,0,0,0,0,0,0,1.12593,0,0,0,0,0,0,0,0,0
1237,8098180,DM,SpecificDisease,D009223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,8098180,neuromuscular disorder,DiseaseClass,D009468,0,0,0,0,0,0,0,1.06325,0,0,0,0,0,0,1.07344,0,0,0,0,0
1239,8098180,DM,Modifier,D009223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,8098180,DM,Modifier,D009223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,8098180,DM,Modifier,D009223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,1517503,pyoderma gangrenosum,SpecificDisease,D017511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,1517503,C7 deficiency,SpecificDisease,OMIM:610102,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,1517503,pyoderma gangrenosum,SpecificDisease,D017511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,1517503,PG,SpecificDisease,D017511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,1517503,systemic diseases,DiseaseClass,D034721,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,1517503,congenital complement deficiencies,DiseaseClass,D007153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,1517503,PG,SpecificDisease,D017511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,1517503,C7 deficiency,SpecificDisease,OMIM:610102,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,1517503,Deficiencies of C7,SpecificDisease,OMIM:610102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,1517503,immunologic abnormalities,DiseaseClass,D007153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,1517503,PG,SpecificDisease,D017511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,1517503,PG,SpecificDisease,D017511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,8589715,Emerin deficiency,SpecificDisease,D020389,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,8589715,Emery-Dreifuss muscular dystrophy,SpecificDisease,D020389,0,0,0,0,0,0,0,0,0,0,1.12593,0,0,0,1.07344,0,0,0,0,0
1256,8589715,X-linked Emery-Dreifuss muscular dystrophy,SpecificDisease,D020389,0,0,0,0,0,0,0,0,0,0,1.12593,0,0,1.07161,1.07344,0,0,0,0,0
1257,8589715,EDMD,SpecificDisease,D020389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,8589715,neuromuscular diseases,DiseaseClass,D009468,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,1.07344,0,0,0,0,0
1259,8589715,EDMD,SpecificDisease,D020389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,8589715,EDMD,Modifier,D020389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,8589715,deficiency of emerin,SpecificDisease,D020389,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,8589715,EDMD,SpecificDisease,D020389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,7652577,melanoma,SpecificDisease,D008545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,7652577,tumor,Modifier,D009369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,7652577,melanoma,SpecificDisease,D008545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,7652577,melanoma,Modifier,D008545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,7652577,melanoma,SpecificDisease,D008545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,7652577,melanomas,SpecificDisease,D008545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,7652577,tumor,Modifier,D009369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,7652577,tumor,Modifier,D009369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,10487710,familial neurohypophyseal diabetes insipidus,SpecificDisease,OMIM:125700,0,0,0,0,0,0,0,0,0,0,0,1.05637,0,0,0,0,0,0,0,0
1272,10487710,Familial neurohypophyseal diabetes insipidus,SpecificDisease,OMIM:125700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,10487710,FNDI,SpecificDisease,OMIM:125700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,10487710,deficiency of the hormone arginine vasopressin,DiseaseClass,OMIM:125700,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,10487710,FNDI,SpecificDisease,OMIM:125700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,10487710,FNDI,SpecificDisease,OMIM:125700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,3572301,Wiskott-Aldrich syndrome,SpecificDisease,D014923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2395
1278,3572301,X-linked immunodeficiency Wiskott-Aldrich syndrome,SpecificDisease,D014923,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,1.07161,0,0,0,0,0,1.2395
1279,10732811,Machado-Joseph disease,SpecificDisease,D017827,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,10732811,MJD,SpecificDisease,D017827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,10732811,neurodegenerative disorders,DiseaseClass,D019636,0,0,0,0,0,0,0,1.06325,0,0,0,0,0,0,0,0,0,0,0,0
1282,10732811,progressive cerebellar ataxia,SpecificDisease,D002524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,10732811,spinocerebellar ataxia type 3,SpecificDisease,D017827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,10732811,SCA3,SpecificDisease,D017827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,10732811,MJD,SpecificDisease,D017827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,10732811,degeneration of certain brain areas,DiseaseClass,D001927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,7630639,alveolar rhabdomyosarcoma,Modifier,D018232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,7630639,solid tumors,DiseaseClass,D009369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,7630639,alveolar rhabdomyosarcoma,SpecificDisease,D018232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,7630639,tumor,Modifier,D009369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,7581380,Myotonia levior,SpecificDisease,D009224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,7581380,chloride channel disorder,DiseaseClass,OMIM:160800,0,0,0,0,0,0,0,1.06325,0,0,0,0,0,0,0,0,0,0,0,0
1293,7581380,dominant non-dystrophic myotonias,DiseaseClass,C536245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,7581380,Dominant myotonia congenita,SpecificDisease,D009224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,7581380,Thomsens disease,SpecificDisease,D009224,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,7581380,dominant myotonias,DiseaseClass,D009224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,7581380,myotonia levior,SpecificDisease,D009224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,7581380,myotonia,DiseaseClass,D009222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,7581380,Thomsens disease,SpecificDisease,D009224,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,7581380,muscle hypertrophy,SpecificDisease,C536106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,7581380,myotonia levior,SpecificDisease,D009224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,7581380,Thomsens disease,SpecificDisease,D009224,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,7581380,Thomsens disease,SpecificDisease,D009224,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,7581380,recessive myotonia,DiseaseClass,D009224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05049,0
1305,8282802,cholesterol acyltransferase deficiency,SpecificDisease,D007863,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,8282802,fish-eye disease,SpecificDisease,D007863,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,8282802,Fish-eye disease,SpecificDisease,D007863,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,8282802,partial LCAT deficiency,SpecificDisease,D007863,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,8282802,atherosclerotic cardiovascular disease,SpecificDisease,D050197,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,8282802,LCAT deficiency,SpecificDisease,D007863,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,8282802,classic LCAT deficiency,SpecificDisease,D007863,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,8282802,Fish-eye disease,SpecificDisease,D007863,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,8282802,atherosclerosis,SpecificDisease,D050197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,8282802,classic LCAT deficiency,SpecificDisease,D007863,0,0,0,0,0,1.29816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,8282802,Fish-eye disease,SpecificDisease,D007863,0,0,0,0,0,0,1.22065,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,8282802,atherosclerosis,SpecificDisease,D050197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,10598803,attenuated APC,Modifier,C538265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,10598803,APC,Modifier,D011125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,10598803,colorectal cancer,SpecificDisease,D015179,0,0,0,0,1.21116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,10598803,APC,Modifier,D011125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
